1022.503 101.5478 721.4988 1.518738 314.9004 0.1307012
1021.978 101.5334 722.4446 1.526452 314.9004 0.1307012
1021.718 101.526 722.9211 1.529251 314.9004 0.1307012
1021.458 101.5186 723.3992 1.531184 314.9004 0.1307012
1020.937 101.5034 724.3596 1.533581 314.9004 0.1307012
1020.675 101.4958 724.8414 1.534125 314.9004 0.1307012
1020.411 101.4882 725.3235 1.534363 314.9004 0.1307012
1020.144 101.4806 725.8056 1.534465 314.9004 0.1307012
1019.874 101.4729 726.287 1.534414 314.9004 0.1307012
1019.322 101.4577 727.2469 1.534056 314.9004 0.1307012
1019.044 101.4501 727.7277 1.533171 314.9004 0.1307012
1018.765 101.4426 728.2098 1.53258 314.9004 0.1307012
1018.204 101.4274 729.1777 1.532655 314.9004 0.1307012
1017.922 101.4199 729.6635 1.532916 314.9004 0.1307012
1017.355 101.4049 730.6384 1.530431 314.9004 0.1307012
1017.07 101.3975 731.1276 1.526975 314.9004 0.1307012
1016.784 101.39 731.6179 1.52184 314.9004 0.1307012
1016.497 101.3826 732.1092 1.515009 314.9004 0.1307012
1015.92 101.368 733.0952 1.504108 314.9004 0.1307012
1015.63 101.3608 733.5897 1.499178 314.9004 0.1307012
1015.046 101.3464 734.582 1.489327 314.9004 0.1307012
1014.752 101.3392 735.0797 1.484326 314.9004 0.1307012
1014.457 101.3321 735.5784 1.479203 314.9004 0.1307012
1013.864 101.3177 736.5791 1.468533 314.9004 0.1307012
1013.566 101.3104 737.081 1.463124 314.9004 0.1307012
1012.967 101.2959 738.088 1.452112 314.9004 0.1307012
1012.666 101.2886 738.5931 1.446668 314.9004 0.1307012
1012.363 101.2813 739.0992 1.441275 314.9004 0.1307012
1012.06 101.2739 739.6064 1.435914 314.9004 0.1307012
1011.449 101.2591 740.624 1.426394 314.9004 0.1307012
1011.142 101.2515 741.1343 1.422791 314.9004 0.1307012
1010.525 101.2361 742.1582 1.412309 314.9004 0.1307012
1010.215 101.2283 742.6718 1.405471 314.9004 0.1307012
1009.904 101.2204 743.1863 1.397752 314.9004 0.1307012
1009.278 101.2048 744.2186 1.385784 314.9004 0.1307012
1008.963 101.1972 744.7363 1.382331 314.9004 0.1307012
1008.33 101.182 745.7745 1.378378 314.9004 0.1307012
1008.011 101.1744 746.295 1.377248 314.9004 0.1307012
1007.37 101.1593 747.3388 1.37432 314.9004 0.1307012
1007.048 101.1516 747.862 1.370286 314.9004 0.1307012
1006.398 101.1361 748.9109 1.362154 314.9004 0.1307012
1006.072 101.1284 749.4365 1.359546 314.9004 0.1307012
1005.414 101.1132 750.4897 1.355178 314.9004 0.1307012
1005.083 101.1057 751.0175 1.352539 314.9004 0.1307012
1004.75 101.0988 751.5458 1.340917 314.9004 0.1307012
1004.08 101.0869 752.6041 1.280821 314.9004 0.1307012
1003.731 101.0818 753.1141 1.232358 314.9004 0.1307012
1002.988 101.0743 754.0694 1.12284 314.9004 0.1307012
1002.59 101.0729 754.5112 1.092022 314.9004 0.1307012
1001.752 101.0722 755.3325 1.029143 314.9004 0.1307012
1001.313 101.0727 755.7145 0.9967843 314.9004 0.1307012
1000.861 101.0738 756.08 0.9670709 314.9004 0.1307012
1000.4 101.0755 756.433 0.9439514 314.9004 0.1307012
999.9315 101.0778 756.7769 0.9307572 314.9004 0.1307012
998.9777 101.0838 757.4464 0.9293194 314.9004 0.1307012
998.4944 101.0864 757.775 0.9206941 314.9004 0.1307012
998.0078 101.0888 758.1009 0.9047726 314.9004 0.1307012
997.518 101.0907 758.4245 0.8826237 314.9004 0.1307012
997.0248 101.0924 758.7454 0.8555818 314.9004 0.1307012
996.0281 101.0952 759.3784 0.792641 314.9004 0.1307012
995.5248 101.0964 759.6906 0.759706 314.9004 0.1307012
995.0176 101.0975 759.999 0.7274911 314.9004 0.1307012
994.5067 101.0985 760.3033 0.697368 314.9004 0.1307012
993.9917 101.0994 760.603 0.6705361 314.9004 0.1307012
992.9498 101.1013 761.188 0.6292489 314.9004 0.1307012
992.4241 101.1021 761.4756 0.614954 314.9004 0.1307012
991.8959 101.103 761.7615 0.6048913 314.9004 0.1307012
991.3655 101.1039 762.0465 0.5986768 314.9004 0.1307012
990.8334 101.1046 762.331 0.5942404 314.9004 0.1307012
989.7628 101.1061 762.8973 0.5893488 314.9004 0.1307012
989.2249 101.1068 763.1797 0.5883514 314.9004 0.1307012
988.6855 101.1074 763.4625 0.5884263 314.9004 0.1307012
987.6038 101.1086 764.0309 0.592698 314.9004 0.1307012
987.0618 101.1092 764.3169 0.5987098 314.9004 0.1307012
986.5195 101.1098 764.6052 0.6076018 314.9004 0.1307012
985.9777 101.1104 764.8966 0.6184585 314.9004 0.1307012
984.8964 101.1113 765.4902 0.6401712 314.9004 0.1307012
984.3577 101.1117 765.7933 0.6513568 314.9004 0.1307012
983.8212 101.112 766.1021 0.6631294 314.9004 0.1307012
983.2861 101.1123 766.4151 0.6748452 314.9004 0.1307012
982.2184 101.1129 767.0526 0.6967242 314.9004 0.1307012
981.6856 101.1132 767.377 0.7066358 314.9004 0.1307012
981.1534 101.1135 767.7048 0.7157063 314.9004 0.1307012
980.0905 101.1141 768.3714 0.7317524 314.9004 0.1307012
979.5603 101.1145 768.7107 0.7395944 314.9004 0.1307012
979.0309 101.115 769.0538 0.7466419 314.9004 0.1307012
978.502 101.1154 769.4003 0.7526894 314.9004 0.1307012
977.446 101.1163 770.1039 0.7612675 314.9004 0.1307012
976.9197 101.1168 770.4617 0.7639467 314.9004 0.1307012
975.8738 101.1176 771.1934 0.7664444 314.9004 0.1307012
975.3547 101.118 771.5678 0.7665094 314.9004 0.1307012
974.8392 101.1183 771.9488 0.7662361 314.9004 0.1307012
973.8197 101.1189 772.7306 0.7652546 314.9004 0.1307012
973.3159 101.1192 773.1313 0.7649432 314.9004 0.1307012
972.817 101.1193 773.5393 0.7651081 314.9004 0.1307012
971.8352 101.1195 774.3774 0.7678388 314.9004 0.1307012
971.3528 101.1195 774.8075 0.7705916 314.9004 0.1307012
970.8776 101.1194 775.2458 0.7745597 314.9004 0.1307012
970.4079 101.1193 775.6911 0.7791178 314.9004 0.1307012
969.4833 101.1188 776.601 0.7894832 314.9004 0.1307012
969.0284 101.1184 777.0654 0.7951803 314.9004 0.1307012
968.5777 101.118 777.5356 0.8010272 314.9004 0.1307012
968.1311 101.1175 778.0116 0.8069268 314.9004 0.1307012
967.2501 101.1164 778.9801 0.8180172 314.9004 0.1307012
966.8163 101.1157 779.4728 0.8231466 314.9004 0.1307012
966.3865 101.115 779.9708 0.8276886 314.9004 0.1307012
965.9603 101.1143 780.4736 0.8316416 314.9004 0.1307012
965.1187 101.1127 781.493 0.8377889 314.9004 0.1307012
964.7026 101.1119 782.0092 0.8399147 314.9004 0.1307012
964.2892 101.1111 782.5291 0.8411825 314.9004 0.1307012
963.4684 101.1094 783.5783 0.8404853 314.9004 0.1307012
963.0601 101.1086 784.1069 0.8386537 314.9004 0.1307012
962.652 101.1078 784.6371 0.8358791 314.9004 0.1307012
961.8337 101.1063 785.7004 0.8289825 314.9004 0.1307012
961.4229 101.1057 786.2327 0.8266081 314.9004 0.1307012
961.0095 101.1051 786.7643 0.8249433 314.9004 0.1307012
960.5923 101.1045 787.294 0.8238191 314.9004 0.1307012
959.7446 101.1036 788.3453 0.8224609 314.9004 0.1307012
959.313 101.1032 788.8658 0.8220488 314.9004 0.1307012
958.8749 101.1028 789.3813 0.8218181 314.9004 0.1307012
958.4296 101.1024 789.8906 0.8218583 314.9004 0.1307012
957.9769 101.1021 790.3936 0.8222067 314.9004 0.1307012
957.0482 101.1016 791.3787 0.8247893 314.9004 0.1307012
956.5713 101.1014 791.8596 0.8271482 314.9004 0.1307012
956.0855 101.1013 792.3314 0.8302149 314.9004 0.1307012
955.5905 101.1013 792.7936 0.8338749 314.9004 0.1307012
955.0862 101.1013 793.2461 0.8382795 314.9004 0.1307012
954.0499 101.1015 794.1206 0.847689 314.9004 0.1307012
953.5175 101.1017 794.5413 0.8515337 314.9004 0.1307012
952.976 101.102 794.9508 0.8543518 314.9004 0.1307012
952.4254 101.1023 795.3492 0.8559863 314.9004 0.1307012
951.2981 101.1031 796.1109 0.8556696 314.9004 0.1307012
950.7215 101.1036 796.473 0.8536463 314.9004 0.1307012
950.1368 101.1041 796.8228 0.8503311 314.9004 0.1307012
949.5444 101.1046 797.1603 0.8459669 314.9004 0.1307012
948.338 101.1059 797.7994 0.8369136 314.9004 0.1307012
947.7245 101.1066 798.1006 0.8331199 314.9004 0.1307012
947.105 101.1073 798.3904 0.8300876 314.9004 0.1307012
946.4797 101.108 798.6693 0.8277969 314.9004 0.1307012
945.213 101.1095 799.1935 0.822942 314.9004 0.1307012
944.5719 101.1104 799.4388 0.8195784 314.9004 0.1307012
943.9263 101.111 799.6732 0.8135232 314.9004 0.1307012
943.2763 101.1116 799.897 0.8059145 314.9004 0.1307012
941.9637 101.1128 800.3127 0.7979887 314.9004 0.1307012
941.3021 101.1135 800.5074 0.7981179 314.9004 0.1307012
940.6375 101.1141 800.6957 0.7983187 314.9004 0.1307012
939.9703 101.1146 800.8788 0.7968103 314.9004 0.1307012
938.6291 101.1153 801.233 0.7901055 314.9004 0.1307012
937.9555 101.1155 801.4053 0.7853265 314.9004 0.1307012
937.2803 101.1157 801.5764 0.7797641 314.9004 0.1307012
935.9266 101.116 801.9177 0.7656829 314.9004 0.1307012
935.2486 101.1162 802.0901 0.7578586 314.9004 0.1307012
934.5704 101.1163 802.2656 0.7506619 314.9004 0.1307012
933.8927 101.1165 802.4454 0.7445871 314.9004 0.1307012
933.2159 101.1167 802.631 0.7403321 314.9004 0.1307012
931.8671 101.1175 803.0235 0.742327 314.9004 0.1307012
931.196 101.1178 803.2321 0.7439138 314.9004 0.1307012
930.5278 101.118 803.4499 0.7458612 314.9004 0.1307012
929.8627 101.1182 803.6776 0.7482802 314.9004 0.1307012
929.2013 101.1186 803.9163 0.7508234 314.9004 0.1307012
927.8934 101.1211 804.432 0.723111 314.9004 0.1307012
927.2484 101.1232 804.71 0.687059 314.9004 0.1307012
926.6091 101.1272 805.0007 0.6167401 314.9004 0.1307012
925.9772 101.1329 805.3062 0.5261667 314.9004 0.1307012
924.7424 101.1487 805.9699 0.3744771 314.9004 0.1307012
924.1404 101.158 806.3271 0.306815 314.9004 0.1307012
923.5492 101.1676 806.7006 0.2410746 314.9004 0.1307012
922.9695 101.1775 807.0902 0.1775339 314.9004 0.1307012
921.8474 101.197 807.9169 0.06340573 314.9004 0.1307012
921.3064 101.2066 808.3536 0.01758635 314.9004 0.1307012
920.7797 101.2159 808.8057 359.9823 314.9004 0.1307012
920.2678 101.2251 809.2727 359.9594 314.9004 0.1307012
919.7714 101.234 809.7543 359.95 314.9004 0.1307012
918.8271 101.2515 810.7593 359.9728 314.9004 0.1307012
918.3801 101.2603 811.2816 0.0004123193 314.9004 0.1307012
917.9501 101.2694 811.8161 0.03398601 314.9004 0.1307012
917.5374 101.2785 812.3624 0.0711691 314.9004 0.1307012
916.7656 101.2968 813.4875 0.147166 314.9004 0.1307012
916.4069 101.3057 814.0652 0.1827267 314.9004 0.1307012
916.0668 101.3143 814.6523 0.2154396 314.9004 0.1307012
915.7459 101.3226 815.248 0.2446131 314.9004 0.1307012
915.1627 101.3384 816.4642 0.2895828 314.9004 0.1307012
